2.810810810810811,23.60655737704918
3.4242424242424243,27.0
1.8157894736842106,22.0
3.935483870967742,29.0
2.3142857142857145,25.0
2.3823529411764706,26.0
2.9743589743589745,21.0
2.7222222222222223,24.0
1.972972972972973,23.0
2.75,24.0
2.6,25.0
1.8421052631578947,22.0
3.1621621621621623,23.0
3.5319148936170213,25.185185185185187
1.775,20.0
3.0,24.0
3.323529411764706,26.0
2.3714285714285714,25.0
3.7027027027027026,23.0
2.911764705882353,26.0
1.8421052631578947,22.0
3.323529411764706,26.0
3.1842105263157894,22.0
1.5897435897435896,21.639344262295083
1.8421052631578947,22.0
2.3783783783783785,23.0
3.1842105263157894,22.0
2.9473684210526314,22.0
2.5555555555555554,24.0
2.6153846153846154,21.0
1.5897435897435896,21.639344262295083
1.3,20.0
3.1621621621621623,23.0
2.4285714285714284,25.0
2.2857142857142856,25.0
3.652173913043478,25.5
2.7777777777777777,24.0
2.911764705882353,26.0
3.2941176470588234,26.0
3.4242424242424243,27.0
2.8947368421052633,22.0
1.8108108108108107,23.0
3.4893617021276597,24.75
1.6666666666666667,21.0
2.5555555555555554,24.0
2.4594594594594597,23.0
2.7,20.0
2.3142857142857145,25.0
3.611111111111111,24.0
2.764705882352941,26.0
1.8108108108108107,23.0
3.323529411764706,26.0
2.75,24.0
3.484848484848485,27.0
2.810810810810811,23.60655737704918
4.0,27.0
2.1794871794871793,21.0
3.4242424242424243,27.0
3.2,20.65573770491803
1.8421052631578947,22.0
3.1621621621621623,23.0
1.8421052631578947,22.0
2.3142857142857145,25.0
2.324324324324324,23.0
2.2162162162162162,23.0
2.864864864864865,23.60655737704918
2.263157894736842,22.0
2.8947368421052633,22.0
1.8421052631578947,22.0
2.2432432432432434,23.0
2.5555555555555554,24.0
3.239130434782609,25.5
2.75,24.0
4.03125,28.0
2.8947368421052633,22.0
4.0,27.0
2.7222222222222223,24.0
2.7837837837837838,23.60655737704918
2.8157894736842106,22.0
2.3142857142857145,25.0
2.189189189189189,23.0
1.6666666666666667,21.0
1.875,20.65573770491803
2.8947368421052633,22.0
2.75,24.0
1.7592592592592593,16.8
2.735294117647059,26.0
2.4,25.0
2.3142857142857145,25.0
3.0,24.0
1.631578947368421,22.0
3.4411764705882355,26.0
2.257142857142857,25.0
2.8055555555555554,24.0
3.6875,28.0
2.7777777777777777,24.0
2.257142857142857,25.0
2.257142857142857,25.0
2.923076923076923,21.0
2.2857142857142856,25.0
2.4,20.0
2.923076923076923,21.0
3.027027027027027,23.0
3.051282051282051,21.0
2.2857142857142856,25.0
3.347826086956522,25.5
3.0789473684210527,22.0
2.9166666666666665,24.0
2.257142857142857,25.0
3.347826086956522,25.5
3.1470588235294117,26.0
3.227272727272727,27.0
2.5142857142857142,25.0
2.64,22.5
3.484848484848485,27.0
2.948717948717949,21.0
4.235294117647059,26.0
2.15,20.0
2.75,28.0
3.4571428571428573,25.0
3.4571428571428573,25.0
2.076923076923077,21.0
1.3076923076923077,21.0
2.742857142857143,25.0
2.723404255319149,24.75
2.342857142857143,25.0
3.025,20.0
2.8285714285714287,25.0
2.4390243902439024,19.0
3.1621621621621623,23.0
2.5,22.0
3.676470588235294,26.0
2.25,24.0
2.6944444444444446,24.0
2.8205128205128207,21.0
1.8421052631578947,22.0
2.257142857142857,25.0
2.257142857142857,25.0
3.6176470588235294,26.0
3.0,21.0
2.871794871794872,21.0
2.74468085106383,24.75
2.15,20.0
2.9210526315789473,22.0
3.4634146341463414,19.0
3.3043478260869565,25.5
2.257142857142857,25.0
2.257142857142857,25.0
3.5142857142857142,25.0
1.8108108108108107,23.0
1.9,20.0
2.8823529411764706,26.0
1.7894736842105263,22.0
2.9166666666666665,24.0
3.4285714285714284,25.0
1.5,22.0
3.272727272727273,27.0
2.5588235294117645,26.0
2.25,24.0
3.2058823529411766,26.0
2.2,20.0
2.8461538461538463,21.0
2.7027027027027026,23.0
1.631578947368421,22.0
2.25,24.0
1.6585365853658536,19.0
2.911764705882353,26.0
2.8,20.0
2.8333333333333335,24.0
2.923076923076923,21.0
2.8055555555555554,24.0
3.3529411764705883,26.0
2.973684210526316,22.0
2.923076923076923,21.0
1.868421052631579,22.0
1.6578947368421053,22.0
2.611111111111111,24.0
1.7105263157894737,22.0
1.8108108108108107,23.0
2.9166666666666665,24.0
3.391304347826087,25.5
3.4571428571428573,25.0
2.257142857142857,25.0
1.631578947368421,22.0
1.7804878048780488,19.0
2.847826086956522,25.5
3.3529411764705883,26.0
2.8333333333333335,24.0
3.393939393939394,27.0
1.3170731707317074,19.0
2.3142857142857145,25.0
3.4864864864864864,23.0
2.75,24.0
2.7777777777777777,24.0
1.864864864864865,23.0
3.15625,28.0
2.4444444444444446,24.0
3.051282051282051,21.0
3.484848484848485,27.0
2.617021276595745,24.75
2.257142857142857,25.0
2.027027027027027,23.0
2.8055555555555554,24.0
1.8421052631578947,22.0
2.361111111111111,24.0
2.8684210526315788,22.0
2.7027027027027026,23.0
1.8421052631578947,22.0
3.4347826086956523,25.5
1.6842105263157894,22.0
2.3333333333333335,24.0
3.161290322580645,29.0
3.2093023255813953,27.75
1.8421052631578947,22.0
3.5428571428571427,25.0
1.7894736842105263,22.0
1.8108108108108107,23.0
2.4,25.0
